project_id,library_id,source,smiles,canonical_smiles,series,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds
GPCR002,GPCR002-PG02607,pregenerated,COc1cc(NC=O)ccc1CCN1CCN(N)CC1,COc1cc(NC=O)ccc1CCN1CCN(N)CC1,virtual,278.36,0.30,70.83,2,5,6
GPCR002,GPCR002-PG02608,pregenerated,N#Cc1ccc(C(=O)NCc2ccc(Cl)cc2NC=O)cc1,N#Cc1ccc(C(=O)NCc2ccc(Cl)cc2NC=O)cc1,virtual,313.74,2.71,81.99,2,3,5
GPCR002,GPCR002-PG02609,pregenerated,CCOc1ccc(CCN2CCN(O)CC2)c(C)c1,CCOc1ccc(CCN2CCN(O)CC2)c(C)c1,virtual,264.37,1.94,35.94,1,4,5
GPCR002,GPCR002-PG02610,pregenerated,CN(C)CCc1ccc(OC=O)c(CO)c1C(F)(F)F,CN(C)CCc1ccc(OC=O)c(CO)c1C(F)(F)F,virtual,291.27,1.84,49.77,1,4,6
GPCR002,GPCR002-PG02611,pregenerated,CN1CCN(CCc2ccc(N)cc2O)CC1,CN1CCN(CCc2ccc(N)cc2O)CC1,virtual,235.33,0.76,52.73,2,4,3
GPCR002,GPCR002-PG02612,pregenerated,N#Cc1ccc(CNC(=O)c2ccc(CO)cc2)c(S)c1,N#Cc1ccc(CNC(=O)c2ccc(CO)cc2)c(S)c1,virtual,298.37,2.27,73.12,3,4,4
GPCR002,GPCR002-PG02613,pregenerated,Cc1ccc(CCN(C)C)c(N)c1N,Cc1ccc(CCN(C)C)c(N)c1N,virtual,193.29,1.26,55.28,2,3,3
GPCR002,GPCR002-PG02614,pregenerated,CCc1ccc(CCN2CCN(CN)CC2)c(O)c1,CCc1ccc(CCN2CCN(CN)CC2)c(O)c1,virtual,263.38,1.03,52.73,2,4,5
GPCR002,GPCR002-PG02615,pregenerated,CCc1c(CCN(C)C)ccc(C)c1C#N,CCc1c(CCN(C)C)ccc(C)c1C#N,virtual,216.33,2.53,27.03,0,2,4
GPCR002,GPCR002-PG02616,pregenerated,CN(C)CCc1ccc(S)c(F)c1CN,CN(C)CCc1ccc(S)c(F)c1CN,virtual,228.34,1.68,29.26,2,3,4
GPCR002,GPCR002-PG02617,pregenerated,N#Cc1ccc(CNC(=O)c2ccc(O)cc2)c(F)c1,N#Cc1ccc(CNC(=O)c2ccc(O)cc2)c(F)c1,virtual,270.26,2.33,73.12,2,3,3
GPCR002,GPCR002-PG02618,pregenerated,COc1cc(NC=O)ccc1CCN1CCN(C(F)(F)F)CC1,COc1cc(NC=O)ccc1CCN1CCN(C(F)(F)F)CC1,virtual,331.34,1.94,44.81,1,4,6
GPCR002,GPCR002-PG02619,pregenerated,COc1ccc(C(=O)NCc2ccc(C(F)(F)F)cc2NC=O)cc1,COc1ccc(C(=O)NCc2ccc(C(F)(F)F)cc2NC=O)cc1,virtual,352.31,3.21,67.43,2,3,6
GPCR002,GPCR002-PG02620,pregenerated,CN(C)CCc1ccc(F)c(C#N)c1CN,CN(C)CCc1ccc(F)c(C#N)c1CN,virtual,221.28,1.26,53.05,1,3,4
GPCR002,GPCR002-PG02621,pregenerated,CCc1c(C)ccc(CCN(C)C)c1C(F)(F)F,CCc1c(C)ccc(CCN(C)C)c1C(F)(F)F,virtual,259.31,3.68,3.24,0,1,4
GPCR002,GPCR002-PG02622,pregenerated,Cc1ccc(CNC(=O)c2ccc(F)cc2)c(Cl)c1,Cc1ccc(CNC(=O)c2ccc(F)cc2)c(Cl)c1,virtual,277.73,3.72,29.10,1,1,3
GPCR002,GPCR002-PG02623,pregenerated,CNc1cc(C)ccc1CNC(=O)c1ccc(C)cc1,CNc1cc(C)ccc1CNC(=O)c1ccc(C)cc1,virtual,268.36,3.28,41.13,2,2,4
GPCR002,GPCR002-PG02624,pregenerated,Nc1cc(S)ccc1CCN1CCN(Cl)CC1,Nc1cc(S)ccc1CCN1CCN(Cl)CC1,virtual,271.82,1.87,32.50,2,4,3
GPCR002,GPCR002-PG02625,pregenerated,Nc1ccc(C(=O)NCc2ccc(F)cc2Br)cc1,Nc1ccc(C(=O)NCc2ccc(F)cc2Br)cc1,virtual,323.17,3.10,55.12,2,2,3
GPCR002,GPCR002-PG02626,pregenerated,CNc1ccc(CCN2CCN(C(F)(F)F)CC2)c(C)c1,CNc1ccc(CCN2CCN(C(F)(F)F)CC2)c(C)c1,virtual,301.36,2.72,18.51,1,3,4
GPCR002,GPCR002-PG02627,pregenerated,CCc1c(CCN(C)C)ccc(Br)c1CN,CCc1c(CCN(C)C)ccc(Br)c1CN,virtual,285.23,2.57,29.26,1,2,5
GPCR002,GPCR002-PG02628,pregenerated,COc1cc(Cl)ccc1CNC(=O)c1ccc(CO)cc1,COc1cc(Cl)ccc1CNC(=O)c1ccc(CO)cc1,virtual,305.76,2.77,58.56,2,3,5
GPCR002,GPCR002-PG02629,pregenerated,NCc1ccc(CNC(=O)c2ccc(CO)cc2)c(N)c1,NCc1ccc(CNC(=O)c2ccc(CO)cc2)c(N)c1,virtual,285.35,1.15,101.37,4,4,5
GPCR002,GPCR002-PG02630,pregenerated,Cc1c(F)ccc(CCN(C)C)c1O,Cc1c(F)ccc(CCN(C)C)c1O,virtual,197.25,1.94,23.47,1,2,3
GPCR002,GPCR002-PG02631,pregenerated,CN(C)CCc1ccc(NC=O)c(Cl)c1CO,CN(C)CCc1ccc(NC=O)c(Cl)c1CO,virtual,256.73,1.50,52.57,2,3,6
GPCR002,GPCR002-PG02632,pregenerated,CNc1ccc(CCN2CCN(C(F)(F)F)CC2)c(C(F)(F)F)c1,CNc1ccc(CCN2CCN(C(F)(F)F)CC2)c(C(F)(F)F)c1,virtual,355.33,3.43,18.51,1,3,4
GPCR002,GPCR002-PG02633,pregenerated,CCc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)c(N)c1,CCc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)c(N)c1,virtual,322.33,3.78,55.12,2,2,4
GPCR002,GPCR002-PG02634,pregenerated,O=COc1cc(Cl)ccc1CNC(=O)c1ccc(CO)cc1,O=COc1cc(Cl)ccc1CNC(=O)c1ccc(CO)cc1,virtual,319.74,2.30,75.63,2,4,6
GPCR002,GPCR002-PG02635,pregenerated,O=C(NCc1ccc(O)cc1O)c1ccc(Cl)cc1,O=C(NCc1ccc(O)cc1O)c1ccc(Cl)cc1,virtual,277.71,2.68,69.56,3,3,3
GPCR002,GPCR002-PG02636,pregenerated,Fc1ccc(CCN2CCN(Cl)CC2)c(C(F)(F)F)c1,Fc1ccc(CCN2CCN(Cl)CC2)c(C(F)(F)F)c1,virtual,310.72,3.16,6.48,0,2,3
GPCR002,GPCR002-PG02637,pregenerated,CCc1cc(Cl)ccc1CCN1CCN(CCO)CC1,CCc1cc(Cl)ccc1CCN1CCN(CCO)CC1,virtual,296.84,2.05,26.71,1,3,6
GPCR002,GPCR002-PG02638,pregenerated,COc1cc(CN)ccc1CNC(=O)c1ccc(CO)cc1,COc1cc(CN)ccc1CNC(=O)c1ccc(CO)cc1,virtual,300.36,1.58,84.58,3,4,6
GPCR002,GPCR002-PG02639,pregenerated,N#CN1CCN(CCc2ccc(NC=O)cc2CN)CC1,N#CN1CCN(CCc2ccc(NC=O)cc2CN)CC1,virtual,287.37,0.35,85.39,2,5,6
GPCR002,GPCR002-PG02640,pregenerated,N#Cc1ccc(CNC(=O)c2ccc(CN)cc2)c(Br)c1,N#Cc1ccc(CNC(=O)c2ccc(CN)cc2)c(Br)c1,virtual,344.21,2.71,78.91,2,3,4
GPCR002,GPCR002-PG02641,pregenerated,COc1cc(O)ccc1CNC(=O)c1ccc(F)cc1,COc1cc(O)ccc1CNC(=O)c1ccc(F)cc1,virtual,275.28,2.47,58.56,2,3,4
GPCR002,GPCR002-PG02642,pregenerated,Cc1cc(CO)ccc1CNC(=O)c1ccc(CCO)cc1,Cc1cc(CO)ccc1CNC(=O)c1ccc(CCO)cc1,virtual,299.37,1.95,69.56,3,3,6
GPCR002,GPCR002-PG02643,pregenerated,CN1CCN(CCc2ccc(N)cc2C#N)CC1,CN1CCN(CCc2ccc(N)cc2C#N)CC1,virtual,244.34,0.93,56.29,1,4,3
GPCR002,GPCR002-PG02644,pregenerated,COc1cc(O)ccc1CNC(=O)c1ccc(CN)cc1,COc1cc(O)ccc1CNC(=O)c1ccc(CN)cc1,virtual,286.33,1.79,84.58,3,4,5
GPCR002,GPCR002-PG02645,pregenerated,CN(C)CCc1ccc(Cl)c(N)c1N,CN(C)CCc1ccc(Cl)c(N)c1N,virtual,213.71,1.61,55.28,2,3,3
GPCR002,GPCR002-PG02646,pregenerated,CN(C)CCc1ccc(F)c(CO)c1CO,CN(C)CCc1ccc(F)c(CO)c1CO,virtual,227.28,0.91,43.70,2,3,5
GPCR002,GPCR002-PG02647,pregenerated,CCc1c(CCN(C)C)ccc(NC)c1C,CCc1c(CCN(C)C)ccc(NC)c1C,virtual,220.36,2.70,15.27,1,2,5
GPCR002,GPCR002-PG02648,pregenerated,CCc1cc(C)ccc1CCN1CCN(CO)CC1,CCc1cc(C)ccc1CCN1CCN(CO)CC1,virtual,262.40,1.67,26.71,1,3,5
GPCR002,GPCR002-PG02649,pregenerated,Cc1cc(N)ccc1CNC(=O)c1ccc(N)cc1,Cc1cc(N)ccc1CNC(=O)c1ccc(N)cc1,virtual,255.32,2.09,81.14,3,3,3
GPCR002,GPCR002-PG02650,pregenerated,O=COc1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,O=COc1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,virtual,319.28,1.95,48.00,0,5,6
GPCR002,GPCR002-PG02651,pregenerated,CCOc1cc(CC)ccc1CNC(=O)c1ccc(CO)cc1,CCOc1cc(CC)ccc1CNC(=O)c1ccc(CO)cc1,virtual,313.40,3.07,58.56,2,3,7
GPCR002,GPCR002-PG02652,pregenerated,COc1c(CCN(C)C)ccc(N)c1O,COc1c(CCN(C)C)ccc(N)c1O,virtual,210.28,1.09,58.72,2,4,4
GPCR002,GPCR002-PG02653,pregenerated,CCc1ccc(CNC(=O)c2ccc(F)cc2)c(CC)c1,CCc1ccc(CNC(=O)c2ccc(F)cc2)c(CC)c1,virtual,285.36,3.88,29.10,1,1,5
GPCR002,GPCR002-PG02654,pregenerated,CN(C)CCc1ccc(Cl)c(C(F)(F)F)c1F,CN(C)CCc1ccc(Cl)c(C(F)(F)F)c1F,virtual,269.67,3.60,3.24,0,1,3
GPCR002,GPCR002-PG02655,pregenerated,CCc1ccc(C(=O)NCc2ccc(C#N)cc2S)cc1,CCc1ccc(C(=O)NCc2ccc(C#N)cc2S)cc1,virtual,296.39,3.34,52.89,2,3,4
GPCR002,GPCR002-PG02656,pregenerated,Cc1ccc(CCN2CCN(O)CC2)c(C)c1,Cc1ccc(CCN2CCN(O)CC2)c(C)c1,virtual,234.34,1.85,26.71,1,3,3
GPCR002,GPCR002-PG02657,pregenerated,Cc1cc(C(F)(F)F)ccc1CNC(=O)c1ccc(O)cc1,Cc1cc(C(F)(F)F)ccc1CNC(=O)c1ccc(O)cc1,virtual,309.29,3.65,49.33,2,2,3
GPCR002,GPCR002-PG02658,pregenerated,CCN1CCN(CCc2ccc(Br)cc2CN)CC1,CCN1CCN(CCc2ccc(Br)cc2CN)CC1,virtual,326.28,2.09,32.50,1,3,5
GPCR002,GPCR002-PG02659,pregenerated,CCc1ccc(OCCN2CCOCC2)c(F)c1,CCc1ccc(OCCN2CCOCC2)c(F)c1,virtual,253.32,2.10,21.70,0,3,5
GPCR002,GPCR002-PG02660,pregenerated,COc1ccc(CNC(=O)c2ccc(CO)cc2)c(Cl)c1,COc1ccc(CNC(=O)c2ccc(CO)cc2)c(Cl)c1,virtual,305.76,2.77,58.56,2,3,5
GPCR002,GPCR002-PG02661,pregenerated,Nc1ccc(CNC(=O)c2ccc(CCO)cc2)c(O)c1,Nc1ccc(CNC(=O)c2ccc(CCO)cc2)c(O)c1,virtual,286.33,1.44,95.58,4,4,5
GPCR002,GPCR002-PG02662,pregenerated,Cc1c(CCN(C)C)ccc(N)c1Cl,Cc1c(CCN(C)C)ccc(N)c1Cl,virtual,212.72,2.33,29.26,1,2,3
GPCR002,GPCR002-PG02663,pregenerated,CCOc1ccc(CCN(C)C)c(N)c1CO,CCOc1ccc(CCN(C)C)c(N)c1CO,virtual,238.33,1.26,58.72,2,4,6
GPCR002,GPCR002-PG02664,pregenerated,CCOc1ccc(CCN2CCN(C(F)(F)F)CC2)c(C)c1,CCOc1ccc(CCN2CCN(C(F)(F)F)CC2)c(C)c1,virtual,316.37,3.07,15.71,0,3,5
GPCR002,GPCR002-PG02665,pregenerated,CCc1ccc(CNC(=O)c2ccc(CN)cc2)c(Br)c1,CCc1ccc(CNC(=O)c2ccc(CN)cc2)c(Br)c1,virtual,347.26,3.40,55.12,2,2,5
GPCR002,GPCR002-PG02666,pregenerated,O=COc1cc(CCO)ccc1CNC(=O)c1ccc(C(F)(F)F)cc1,O=COc1cc(CCO)ccc1CNC(=O)c1ccc(C(F)(F)F)cc1,virtual,367.32,2.71,75.63,2,4,7
GPCR002,GPCR002-PG02667,pregenerated,N#Cc1cc(N)ccc1CCN1CCN(C(F)(F)F)CC1,N#Cc1cc(N)ccc1CCN1CCN(C(F)(F)F)CC1,virtual,298.31,1.82,56.29,1,4,3
GPCR002,GPCR002-PG02668,pregenerated,Cc1ccc(C(=O)NCc2ccc(C(F)(F)F)cc2S)cc1,Cc1ccc(C(=O)NCc2ccc(C(F)(F)F)cc2S)cc1,virtual,325.36,4.23,29.10,2,2,3
GPCR002,GPCR002-PG02669,pregenerated,CCc1ccc(CCN2CCN(CO)CC2)c(CC)c1,CCc1ccc(CCN2CCN(CO)CC2)c(CC)c1,virtual,276.42,1.92,26.71,1,3,6
GPCR002,GPCR002-PG02670,pregenerated,O=COc1cc(O)ccc1CNC(=O)c1ccc(CO)cc1,O=COc1cc(O)ccc1CNC(=O)c1ccc(CO)cc1,virtual,301.30,1.35,95.86,3,5,6
GPCR002,GPCR002-PG02671,pregenerated,CN(C)CCc1ccc(NC=O)c(CO)c1N,CN(C)CCc1ccc(NC=O)c(CO)c1N,virtual,237.30,0.43,78.59,3,4,6
GPCR002,GPCR002-PG02672,pregenerated,Nc1cc(CO)ccc1CNC(=O)c1ccc(C(F)(F)F)cc1,Nc1cc(CO)ccc1CNC(=O)c1ccc(C(F)(F)F)cc1,virtual,324.30,2.71,75.35,3,3,4
GPCR002,GPCR002-PG02673,pregenerated,CN(C)CCc1ccc(O)c(C(F)(F)F)c1CCO,CN(C)CCc1ccc(O)c(C(F)(F)F)c1CCO,virtual,277.29,2.05,43.70,2,3,5
GPCR002,GPCR002-PG02674,pregenerated,CCOc1ccc(CCN2CCN(CC)CC2)c(N)c1,CCOc1ccc(CCN2CCN(CC)CC2)c(N)c1,virtual,277.41,1.85,41.73,1,4,6
GPCR002,GPCR002-PG02675,pregenerated,NN1CCN(CCc2ccc(O)cc2C(F)(F)F)CC1,NN1CCN(CCc2ccc(O)cc2C(F)(F)F)CC1,virtual,289.30,1.44,52.73,2,4,3
GPCR002,GPCR002-PG02676,pregenerated,N#Cc1ccc(CNC(=O)c2ccc(F)cc2)c(NC=O)c1,N#Cc1ccc(CNC(=O)c2ccc(F)cc2)c(NC=O)c1,virtual,297.29,2.20,81.99,2,3,5
GPCR002,GPCR002-PG02677,pregenerated,CN(C)CCc1ccc(O)c(O)c1N,CN(C)CCc1ccc(O)c(O)c1N,virtual,196.25,0.78,69.72,3,4,3
GPCR002,GPCR002-PG02678,pregenerated,NCN1CCN(CCc2ccc(Cl)cc2O)CC1,NCN1CCN(CCc2ccc(Cl)cc2O)CC1,virtual,269.78,1.12,52.73,2,4,4
GPCR002,GPCR002-PG02679,pregenerated,CCc1c(C)ccc(CCN(C)C)c1N,CCc1c(C)ccc(CCN(C)C)c1N,virtual,206.33,2.24,29.26,1,2,4
GPCR002,GPCR002-PG02680,pregenerated,CCN1CCN(CCc2ccc(S)cc2N)CC1,CCN1CCN(CCc2ccc(S)cc2N)CC1,virtual,265.43,1.74,32.50,2,4,4
GPCR002,GPCR002-PG02681,pregenerated,Nc1ccc(CNC(=O)c2ccc(Cl)cc2)c(N)c1,Nc1ccc(CNC(=O)c2ccc(Cl)cc2)c(N)c1,virtual,275.74,2.43,81.14,3,3,3
GPCR002,GPCR002-PG02682,pregenerated,COc1ccc(CNC(=O)c2ccc(CCO)cc2)c(S)c1,COc1ccc(CNC(=O)c2ccc(CCO)cc2)c(S)c1,virtual,317.41,2.45,58.56,3,4,6
GPCR002,GPCR002-PG02683,pregenerated,CCc1cc(C(F)(F)F)ccc1CNC(=O)c1ccc(CCO)cc1,CCc1cc(C(F)(F)F)ccc1CNC(=O)c1ccc(CCO)cc1,virtual,351.37,3.73,49.33,2,2,6
GPCR002,GPCR002-PG02684,pregenerated,COc1c(CCN(C)C)ccc(C)c1CN,COc1c(CCN(C)C)ccc(C)c1CN,virtual,222.33,1.57,38.49,1,3,5
GPCR002,GPCR002-PG02685,pregenerated,CCc1c(CCN(C)C)ccc(F)c1Cl,CCc1c(CCN(C)C)ccc(F)c1Cl,virtual,229.73,3.15,3.24,0,1,4
GPCR002,GPCR002-PG02686,pregenerated,Cc1c(CCN(C)C)ccc(Br)c1F,Cc1c(CCN(C)C)ccc(Br)c1F,virtual,260.15,3.00,3.24,0,1,3
GPCR002,GPCR002-PG02687,pregenerated,CCc1ccc(CNC(=O)c2ccc(O)cc2)c(C)c1,CCc1ccc(CNC(=O)c2ccc(O)cc2)c(C)c1,virtual,269.34,3.19,49.33,2,2,4
GPCR002,GPCR002-PG02688,pregenerated,CN(C)CCc1ccc(S)c(Cl)c1O,CN(C)CCc1ccc(S)c(Cl)c1O,virtual,231.75,2.44,23.47,2,3,3
GPCR002,GPCR002-PG02689,pregenerated,Cc1cc(O)ccc1CNC(=O)c1ccc(C(F)(F)F)cc1,Cc1cc(O)ccc1CNC(=O)c1ccc(C(F)(F)F)cc1,virtual,309.29,3.65,49.33,2,2,3
GPCR002,GPCR002-PG02690,pregenerated,CON1CCN(CCc2ccc(S)cc2C(F)(F)F)CC1,CON1CCN(CCc2ccc(S)cc2C(F)(F)F)CC1,virtual,320.38,2.72,15.71,1,4,4
GPCR002,GPCR002-PG02691,pregenerated,CCN1CCN(CCc2ccc(OC)cc2F)CC1,CCN1CCN(CCc2ccc(OC)cc2F)CC1,virtual,266.36,2.01,15.71,0,3,5
GPCR002,GPCR002-PG02692,pregenerated,NCc1ccc(C(=O)NCc2ccc(F)cc2Br)cc1,NCc1ccc(C(=O)NCc2ccc(F)cc2Br)cc1,virtual,337.19,2.98,55.12,2,2,4
GPCR002,GPCR002-PG02693,pregenerated,Nc1cc(CO)ccc1CNC(=O)c1ccc(O)cc1,Nc1cc(CO)ccc1CNC(=O)c1ccc(O)cc1,virtual,272.30,1.40,95.58,4,4,4
GPCR002,GPCR002-PG02694,pregenerated,Cc1c(F)ccc(CCN(C)C)c1Cl,Cc1c(F)ccc(CCN(C)C)c1Cl,virtual,215.70,2.89,3.24,0,1,3
GPCR002,GPCR002-PG02695,pregenerated,CCOc1ccc(CCN(C)C)c(C#N)c1CN,CCOc1ccc(CCN(C)C)c(C#N)c1CN,virtual,247.34,1.52,62.28,1,4,6
GPCR002,GPCR002-PG02696,pregenerated,CCN1CCN(CCc2ccc(C)cc2C(F)(F)F)CC1,CCN1CCN(CCc2ccc(C)cc2C(F)(F)F)CC1,virtual,300.37,3.19,6.48,0,2,4
GPCR002,GPCR002-PG02697,pregenerated,NCc1ccc(CNC(=O)c2ccc(Cl)cc2)c(Br)c1,NCc1ccc(CNC(=O)c2ccc(Cl)cc2)c(Br)c1,virtual,353.65,3.49,55.12,2,2,4
GPCR002,GPCR002-PG02698,pregenerated,COc1ccc(CNC(=O)c2ccc(C#N)cc2)c(OC=O)c1,COc1ccc(CNC(=O)c2ccc(C#N)cc2)c(OC=O)c1,virtual,310.31,2.03,88.42,1,5,6
GPCR002,GPCR002-PG02699,pregenerated,CN(C)CCc1ccc(N)c(C(F)(F)F)c1O,CN(C)CCc1ccc(N)c(C(F)(F)F)c1O,virtual,248.25,2.10,49.49,2,3,3
GPCR002,GPCR002-PG02700,pregenerated,Cc1cc(Br)ccc1CCN1CCN(Cl)CC1,Cc1cc(Br)ccc1CCN1CCN(Cl)CC1,virtual,317.66,3.07,6.48,0,2,3
GPCR002,GPCR002-PG02701,pregenerated,CCOc1ccc(CCN2CCN(C)CC2)c(CC)c1,CCOc1ccc(CCN2CCN(C)CC2)c(CC)c1,virtual,276.42,2.44,15.71,0,3,6
GPCR002,GPCR002-PG02702,pregenerated,COc1cc(N)ccc1CNC(=O)c1ccc(CCO)cc1,COc1cc(N)ccc1CNC(=O)c1ccc(CCO)cc1,virtual,300.36,1.74,84.58,3,4,6
GPCR002,GPCR002-PG02703,pregenerated,CN(C)CCc1ccc(NC=O)c(CN)c1CO,CN(C)CCc1ccc(NC=O)c(CN)c1CO,virtual,251.33,0.31,78.59,3,4,7
GPCR002,GPCR002-PG02704,pregenerated,Nc1ccc(CNC(=O)c2ccc(CCO)cc2)c(Cl)c1,Nc1ccc(CNC(=O)c2ccc(CCO)cc2)c(Cl)c1,virtual,304.78,2.39,75.35,3,3,5
GPCR002,GPCR002-PG02705,pregenerated,CN(C)CCc1ccc(NC=O)c(C(F)(F)F)c1C#N,CN(C)CCc1ccc(NC=O)c(C(F)(F)F)c1C#N,virtual,285.27,2.25,56.13,1,3,5
GPCR002,GPCR002-PG02706,pregenerated,CN(C)CCc1ccc(OC=O)c(C(F)(F)F)c1CN,CN(C)CCc1ccc(OC=O)c(C(F)(F)F)c1CN,virtual,290.29,1.80,55.56,1,4,6
GPCR002,GPCR002-PG02707,pregenerated,NN1CCN(CCc2ccc(F)cc2O)CC1,NN1CCN(CCc2ccc(F)cc2O)CC1,virtual,239.29,0.57,52.73,2,4,3
GPCR002,GPCR002-PG02708,pregenerated,Cc1ccc(CNC(=O)c2ccc(C#N)cc2)c(OC=O)c1,Cc1ccc(CNC(=O)c2ccc(C#N)cc2)c(OC=O)c1,virtual,294.31,2.33,79.19,1,4,5
GPCR002,GPCR002-PG02709,pregenerated,Cc1ccc(CCN(C)C)c(O)c1C#N,Cc1ccc(CCN(C)C)c(O)c1C#N,virtual,204.27,1.68,47.26,1,3,3
GPCR002,GPCR002-PG02710,pregenerated,N#CN1CCN(CCc2ccc(Cl)cc2CCO)CC1,N#CN1CCN(CCc2ccc(Cl)cc2CCO)CC1,virtual,293.80,1.52,50.50,1,4,5
GPCR002,GPCR002-PG02711,pregenerated,Cc1c(S)ccc(CCN(C)C)c1CN,Cc1c(S)ccc(CCN(C)C)c1CN,virtual,224.37,1.85,29.26,2,3,4
GPCR002,GPCR002-PG02712,pregenerated,CN1CCN(CCc2ccc(OC=O)cc2Cl)CC1,CN1CCN(CCc2ccc(OC=O)cc2Cl)CC1,virtual,282.77,1.67,32.78,0,4,5
GPCR002,GPCR002-PG02713,pregenerated,Cc1cc(C#N)ccc1CNC(=O)c1ccc(C#N)cc1,Cc1cc(C#N)ccc1CNC(=O)c1ccc(C#N)cc1,virtual,275.31,2.67,76.68,1,3,3
GPCR002,GPCR002-PG02714,pregenerated,CCc1ccc(CNC(=O)c2ccc(F)cc2)c(OC=O)c1,CCc1ccc(CNC(=O)c2ccc(F)cc2)c(OC=O)c1,virtual,301.32,2.85,55.40,1,3,6
GPCR002,GPCR002-PG02715,pregenerated,CCOc1cc(Cl)ccc1CNC(=O)c1ccc(CO)cc1,CCOc1cc(Cl)ccc1CNC(=O)c1ccc(CO)cc1,virtual,319.79,3.16,58.56,2,3,6
GPCR002,GPCR002-PG02716,pregenerated,CNc1ccc(CCN(C)C)c(N)c1C#N,CNc1ccc(CCN(C)C)c(N)c1C#N,virtual,218.30,1.29,65.08,2,4,4
GPCR002,GPCR002-PG02717,pregenerated,CCOc1cc(Cl)ccc1CCN1CCCCC1,CCOc1cc(Cl)ccc1CCN1CCCCC1,virtual,267.80,3.77,12.47,0,2,5
GPCR002,GPCR002-PG02718,pregenerated,CN(C)CCc1ccc(O)c(C(F)(F)F)c1Cl,CN(C)CCc1ccc(O)c(C(F)(F)F)c1Cl,virtual,267.68,3.17,23.47,1,2,3
GPCR002,GPCR002-PG02719,pregenerated,CCc1ccc(C(=O)NCc2ccc(N)cc2CC)cc1,CCc1ccc(C(=O)NCc2ccc(N)cc2CC)cc1,virtual,282.39,3.32,55.12,2,2,5
GPCR002,GPCR002-PG02720,pregenerated,CN1CCN(CCc2ccc(Cl)cc2C#N)CC1,CN1CCN(CCc2ccc(Cl)cc2C#N)CC1,virtual,263.77,2.00,30.27,0,3,3
GPCR002,GPCR002-PG02721,pregenerated,Cc1cc(N)ccc1CNC(=O)c1ccc(C(F)(F)F)cc1,Cc1cc(N)ccc1CNC(=O)c1ccc(C(F)(F)F)cc1,virtual,308.30,3.53,55.12,2,2,3
GPCR002,GPCR002-PG02722,pregenerated,CNc1ccc(CCN2CCN(F)CC2)c(C(F)(F)F)c1,CNc1ccc(CCN2CCN(F)CC2)c(C(F)(F)F)c1,virtual,305.32,2.79,18.51,1,3,4
GPCR002,GPCR002-PG02723,pregenerated,COc1ccc(CCN(C)C)c(C(F)(F)F)c1CO,COc1ccc(CCN(C)C)c(C(F)(F)F)c1CO,virtual,277.29,2.31,32.70,1,3,5
GPCR002,GPCR002-PG02724,pregenerated,O=C(NCc1ccc(F)cc1S)c1ccc(CCO)cc1,O=C(NCc1ccc(F)cc1S)c1ccc(CCO)cc1,virtual,305.37,2.58,49.33,3,3,5
GPCR002,GPCR002-PG02725,pregenerated,CN(C)CCc1ccc(OC=O)c(C#N)c1N,CN(C)CCc1ccc(OC=O)c(C#N)c1N,virtual,233.27,0.78,79.35,1,5,5
GPCR002,GPCR002-PG02726,pregenerated,Nc1cc(F)ccc1CCN1CCCCC1,Nc1cc(F)ccc1CCN1CCCCC1,virtual,222.31,2.44,29.26,1,2,3
GPCR002,GPCR002-PG02727,pregenerated,CCOc1ccc(CCN2CCN(CO)CC2)c(F)c1,CCOc1ccc(CCN2CCN(CO)CC2)c(F)c1,virtual,282.36,1.33,35.94,1,4,6
GPCR002,GPCR002-PG02728,pregenerated,CCOc1ccc(CCN2CCN(C(F)(F)F)CC2)c(C(F)(F)F)c1,CCOc1ccc(CCN2CCN(C(F)(F)F)CC2)c(C(F)(F)F)c1,virtual,370.34,3.78,15.71,0,3,5
GPCR002,GPCR002-PG02729,pregenerated,NCc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)c(F)c1,NCc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)c(F)c1,virtual,326.29,3.23,55.12,2,2,4
GPCR002,GPCR002-PG02730,pregenerated,CCOc1cc(OC)ccc1CNC(=O)c1ccc(C#N)cc1,CCOc1cc(OC)ccc1CNC(=O)c1ccc(C#N)cc1,virtual,310.35,2.90,71.35,1,4,6
GPCR002,GPCR002-PG02731,pregenerated,O=C(NCc1ccc(F)cc1S)c1ccc(O)cc1,O=C(NCc1ccc(F)cc1S)c1ccc(O)cc1,virtual,277.32,2.75,49.33,3,3,3
GPCR002,GPCR002-PG02732,pregenerated,CN(C)CCc1ccc(Br)c(O)c1C(F)(F)F,CN(C)CCc1ccc(Br)c(O)c1C(F)(F)F,virtual,312.13,3.28,23.47,1,2,3
GPCR002,GPCR002-PG02733,pregenerated,CCc1c(NC=O)ccc(CCN(C)C)c1Cl,CCc1c(NC=O)ccc(CCN(C)C)c1Cl,virtual,254.76,2.57,32.34,1,2,6
